age,title,country,order_q,order_v,return_v,avg_order_q,avg_order_v
,female,germany,23,1923.65,374.15,2.24,12.42
,female,germany,22,1439.74,7893.19,2.22,154.28
26,female,austria,22,11278.41,635.4,2.59,144.6
28,female,,22,12924.78,425.65,1.64,15.79
,female,germany,22,1257.21,7614.1,2.43,151.45
,female,germany,22,11587.15,5322.19,1.96,112.5
27,female,,22,11394,4268.77,1.74,98.22
,female,germany,22,14151.69,6969.9,2.38,166.49
44,female,germany,22,6486.63,41.76,2.69,86.49
,female,germany,22,9769.76,473.81,3.97,191.56
,female,germany,22,12554.98,6429.3,2.62,163.52
,female,germany,22,12584.39,5936.72,2.45,149.81
,female,germany,22,12778.2,618.31,2.59,163.83
,female,germany,21,14193.88,6543.4,2.33,143.37
,female,germany,21,1265.97,5595.72,2.28,143.76
,female,germany,21,15581.27,7624.98,1.98,152.76
,female,germany,21,1339.23,7385.52,2.28,151.24
31,female,austria,21,111.46,4436.57,4.79,262.15
45,female,germany,21,14847.3,9491.47,2.28,168.72
,female,germany,2,1398.21,7565.85,2.17,151.96
,female,germany,2,1335.64,8865.6,2.27,151.71
,female,germany,2,11278.15,4475.4,2.47,139.24
49,female,austria,2,13242.21,5864.88,2.53,167.62
,female,austria,199,14162.5,4255.2,1.83,129.93
,female,germany,199,13675.38,637.91,2.84,195.36
,female,germany,199,1761.8,5619.12,2.58,139.76
,female,germany,199,9528.15,2381.56,2.73,13.52
35,female,,199,11191.47,6889.71,2.76,155.44
,female,germany,199,12686.64,697.5,2.83,178.69
,female,germany,199,14227.2,7936.5,2.55,182.4
,female,germany,199,866.11,3653.31,2.76,119.53
,female,germany,198,11539.34,7438.67,3.46,177.53
,female,germany,198,15416.22,9788.67,3.94,24.88
,female,germany,198,12317.99,634.19,2.16,131.42
32,female,austria,198,9939.13,583.83,2.75,138.43
,female,germany,198,166.7,563.46,2.87,154.53
,female,germany,198,15317.29,8958.15,2.56,193.89
,female,germany,197,1238.48,6945.69,2.66,162.68
33,female,,197,12414.83,4614.49,1.61,11.77
66,female,germany,197,11368.4,7443.7,5.32,37.24
29,female,austria,196,1768.29,497.2,2.68,147.52
,female,germany,196,14127.11,8376.86,2.39,172.28
35,female,austria,196,1162.25,5463.35,3.63,181.29
,female,germany,196,14344.92,6758.65,2.39,174.94
,female,germany,196,12714.39,8811.8,2.85,184.27
36,female,,195,9483.98,383.67,1.7,82.47
,female,germany,194,12642.61,5744.55,2.26,147.79
,female,germany,194,148.5,678.97,2,152.58
,female,austria,194,1389.57,4743.21,2.13,152.64
,female,austria,194,1121.77,1872.11,2.19,11.19
,female,germany,194,13225.25,7544.92,2.19,143.75
,female,germany,194,9889.52,4973.96,1.93,97.92
,male,germany,194,1555.7,5949.63,4.13,224.58
,female,germany,194,9529.75,4741.87,2.34,114.82
,female,germany,194,1926.6,432.2,2.66,149.68
,female,germany,194,12584.8,6517.42,2.16,139.82
,female,germany,194,12799.26,7386.25,2.55,168.41
,female,germany,194,18446.29,1842.97,1.93,182.64
,female,germany,193,9173.38,5326.5,3.16,143.33
,female,germany,193,1848.68,4912.5,2.56,14.89
,female,germany,193,1236.81,5238.23,2.33,148.93
31,female,poland,193,4923.35,,7.15,1515.68
,female,germany,193,12154.92,681.12,3.86,243.98
,female,germany,193,11278.8,5764.12,1.97,115.82
55,female,germany,193,1357.4,7336.31,6.31,48.33
39,female,,193,16997.4,9953.87,2.41,212.47
38,male,germany,192,1572.99,5115.97,2.43,167.54
,female,germany,192,12758.62,487.92,2.29,151.89
,female,germany,191,13523.54,8486.9,2.58,182.76
,female,germany,191,1238.34,6312.68,2.55,164.11
41,female,,191,12733.33,7366.73,1.93,128.62
,female,germany,191,11266.33,486,2.36,139.95
48,female,austria,19,1192.2,4611.86,2.79,149.88
,female,germany,19,18837.63,12578.8,2.18,216.52
,female,germany,19,12353.3,6853.55,2.38,154.42
,female,germany,189,11935.51,7495.83,2.49,157.46
,female,germany,189,1149.41,4354.72,2.78,168.98
,female,germany,189,12456.8,636.55,2.39,157.68
64,female,poland,189,23486.55,12799,12.6,1565.77
,female,germany,189,14989.5,788.66,2.45,194.67
,female,germany,189,12853.28,5419.6,1.97,133.89
,female,germany,189,11476.1,6229.82,2.98,176.55
34,female,austria,189,9763.7,3951.55,3,154.98
29,female,,188,13986.69,8525.58,2.41,179.32
,female,germany,188,11559.48,5194.41,2.47,152.98
,female,germany,188,1483.31,5662.8,2.27,178.35
,female,germany,187,14771.5,8847.41,2.78,164.12
33,female,austria,187,12774.48,7138.28,2.63,179.92
,female,germany,187,14663.96,8172.6,2.6,23.67
,female,germany,187,12856.88,6369.8,1.76,121.29
,female,germany,187,1227.9,5832.22,2.13,136.69
,female,germany,187,11874.9,58.31,2.79,177.24
,female,germany,187,1252.99,6341.7,2.11,14.48
,female,germany,187,11767.46,5479.31,2.33,127.97
32,female,,186,11927.69,4182.27,1.46,93.92
,female,germany,186,148.1,678.54,2.82,158.79
,female,germany,186,11622.11,5585.27,2.96,181.6
,female,germany,186,1881.77,4497.58,2.11,123.66
,female,germany,186,1193.19,6137.73,2.9,133.74
47,female,germany,186,12246.78,931.92,4.43,291.59
,female,germany,186,13454.6,6656.3,2.11,152.89
,female,germany,185,111.93,537.33,2.43,144.76
47,female,austria,185,1288.49,4759.61,3.19,177.39
,female,germany,185,11594.58,353.88,2.13,133.27
,female,germany,185,12123.67,679.12,2.37,155.43
,female,germany,185,11266.12,675.14,2.76,168.15
,female,germany,185,15972.26,726.26,2.18,187.99
,female,austria,185,11554.26,519.35,1.97,122.92
28,female,austria,185,11177.93,521.93,2.64,159.68
,female,germany,185,158.7,4611.76,2.23,127.48
,female,germany,184,11967.94,5113.85,2.67,134.47
,female,germany,184,1418.4,4373.92,2.84,16.28
61,female,germany,184,1944.82,5633.42,1.82,643.81
,female,germany,184,1134.97,3318.81,2.27,125.12
33,female,germany,184,13268.1,5422.46,2.79,21.32
,female,germany,184,15542.68,7377.4,2.84,239.12
,female,germany,184,1128.5,4534.67,2.16,129.74
,female,germany,184,15223.31,8559.42,1.88,155.34
,female,germany,184,1111.54,5279.94,2.76,148.7
,female,germany,184,12497.14,5942.26,2.76,183.78
35,female,germany,184,7434.16,6442.4,4.84,195.64
,female,germany,183,14514.55,8556.6,2.57,198.83
46,female,austria,183,1275.59,631.8,2.25,153.79
,female,germany,183,12838.7,456.55,2.65,186.59
,female,germany,182,1449.8,7635.9,1.82,144.98
24,female,,182,19391.33,131.32,2.45,217.88
,female,germany,182,11825.57,5159.9,2.14,139.12
31,female,poland,182,34865.34,575.75,3.87,741.82
,female,germany,182,129.96,6399.39,2.8,186.15
33,female,austria,181,1158.77,5124.8,2.45,149.44
,female,germany,181,1646.77,7728.99,2.19,197.67
,female,germany,181,9789.66,3561.1,2.15,116.54
,female,germany,181,1128.44,3953.52,2.51,156.67
,female,germany,181,9171.7,421.93,3.69,187.16
29,female,,181,1764.46,3694.86,1.41,84.97
,female,germany,181,13443.6,6676.6,2.48,184.16
,female,germany,181,1438.17,782.36,2.27,171.2
,female,germany,18,9933.49,5228.84,2.69,148.26
54,female,austria,18,9312.65,5298,2.54,131.16
45,female,germany,18,915.96,654.32,3.13,157.78
,female,germany,18,1194.13,4497.38,2.2,135.29
,female,germany,179,1674.92,5576.16,2.24,133.44
43,female,austria,179,7771.77,3682.31,2.98,129.53
,female,germany,179,1515.35,9647.13,2.16,18.98
,female,germany,178,11793.61,5478.52,3.3,218.42
64,female,,178,1576.49,493.75,2.14,127.43
,female,austria,178,1411.75,262.56,1.66,97.37
,female,germany,178,14262.39,9749.22,2.74,219.42
,female,germany,178,13312.39,5784.39,2.44,182.36
,female,germany,178,947.6,4742.15,3.24,172.19
,female,germany,178,9519.91,4818,2.62,140
,female,germany,178,1365.75,7693.36,2.66,23.79
,female,germany,178,12666.52,7775.57,2.23,158.33
46,female,germany,178,5815.95,411.67,3.24,15.74
,female,germany,178,11456.23,5985.78,2.7,173.58
,female,germany,177,1145.95,5147.28,2.63,167.73
,female,germany,177,11264.7,2783.99,2.42,154.32
47,female,poland,177,493.87,351.33,9.32,258.98
,female,germany,177,12821.96,41.88,2.34,147.38
,female,germany,177,1488.51,748.59,2.53,21.26
,female,germany,177,11283.62,643.5,2.9,179.16
39,female,austria,177,11515.39,751.32,3.22,29.38
,female,germany,177,11263.88,578.3,2.53,16.91
46,male,germany,177,553.12,3586.5,17,5.28
,female,germany,177,9682.83,496.87,2.49,136.38
,female,germany,177,9566.46,4187.99,2.68,144.95
33,male,,176,15172.27,8266.75,2.78,233.42
,female,germany,176,14235.93,7133.67,2.15,173.69
,female,germany,176,1223.97,449.4,2.26,154.15
,female,germany,176,11416.93,6239.9,2.42,156.4
,female,germany,176,14615.74,7637.32,1.74,144.71
,female,germany,176,134.39,665.58,2,147.78
,female,germany,176,11616.77,6668.29,1.96,129.75
53,female,germany,176,182.45,4747.93,6.77,693.94
,female,germany,176,142.41,4588.8,2.84,161.97
,female,germany,176,14219.7,63.83,2.23,179.99
27,female,germany,175,824.65,1466.6,58.33,2746.88
37,female,austria,175,974.27,352.97,3.72,159.2
,female,germany,175,1198.82,4519.37,2.33,146.37
,female,germany,175,1387.1,572.13,1.94,154.11
,female,germany,175,1113.25,6897.18,2.87,182.25
35,female,germany,175,5383.75,3495.15,43.75,1345.94
,female,germany,175,1368.62,4263.52,2.19,129.68
39,female,germany,175,5896.55,3269.3,2.97,99.94
,female,germany,175,11556.9,5157.76,2.57,169.94
,female,germany,175,12149.49,6954.77,3.17,29.47
,female,germany,175,11476.12,5139.76,2.13,139.95
,female,germany,175,11126.43,6454.45,2.5,158.95
,female,germany,174,12281.56,594.4,2.23,142.89
,female,germany,174,1246.93,5379.37,2.24,154.45
,female,germany,174,1218.38,3964.76,3.35,196.57
32,female,austria,174,7426.21,2812.75,2.86,119.78
,female,germany,174,1793.52,557.2,2.46,152.21
,female,germany,173,14513.72,7142.3,2.28,19.97
,female,germany,173,1741.53,5661.5,3.89,191.81
35,female,austria,173,136.24,5191.4,2.58,149.79
,female,germany,173,1253.4,67.42,2.58,186.61
,female,germany,173,1276.86,5553.76,2.16,15.97
,female,germany,173,1192.23,6213.61,2.43,141.56
,female,germany,173,12574.3,7757.7,2.98,216.8
,female,germany,173,18232.73,9285.24,5.77,67.76
,female,germany,173,12331.24,6532.69,2.2,15.39
,female,germany,173,156.74,4419.13,2.44,148.74
,female,germany,172,9441.97,5698.97,2.87,157.37
,female,germany,172,13899.39,97.39,3.13,252.72
56,female,germany,172,591.52,392.57,4,137.45
,female,germany,172,1486.91,737,2.53,217.75
,female,germany,172,13854.8,9456.92,2.82,227.13
31,female,austria,172,9647.48,5782.7,2.69,15.74
57,male,germany,172,7259.36,5519.7,4.3,181.48
,female,germany,172,159.47,639.32,2.53,154.55
,female,germany,172,843.59,3964.74,3.71,15.64
,female,germany,172,13755.5,7315.88,2.39,191.49
,female,germany,171,1427.4,586.26,2.38,144.83
,female,germany,171,11872.54,4863.1,2.83,194.63
,female,germany,171,12666.17,5573.34,1.99,147.28
,female,germany,171,1971.6,5712.51,2.28,146.29
,female,germany,171,126.69,5273.12,2.48,144.52
,female,germany,171,9992.15,4311.52,2.48,144.81
,female,germany,171,128.79,5441.18,3.23,192.62
,female,germany,171,981.6,356.86,2.25,128.97
,female,germany,171,12539.67,6279.46,1.94,142.5
43,female,austria,171,1981.84,6732.2,2.28,146.42
,female,germany,171,11468.16,5256.26,2.25,15.9
,female,germany,171,1576.78,4359.83,3.2,192.36
,male,,171,15768.16,5744.32,1.64,151.62
33,male,germany,17,1399.36,2195.31,1.56,86.9
,female,germany,17,15826.55,8868.2,2.54,236.22
,female,germany,17,9222.19,3699.89,2.39,129.89
,female,germany,17,9292.9,4775.72,2.88,157.57
,female,germany,17,14875.65,84.36,2.43,212.59
,female,germany,17,11243.58,6835.59,2.66,175.69
,female,germany,17,9941.15,4476.18,2.3,134.34
55,male,germany,17,1666.66,617.13,5.86,367.82
,female,germany,17,1241.84,8126.55,2.7,197
,female,germany,17,11186.21,5547.6,2.33,153.24
27,female,,169,1857.38,6477.5,2.57,164.56
,female,germany,169,1487.55,437.26,2.45,151.99
,female,germany,169,1465.5,3299.92,2.14,132.47
42,female,austria,169,1265.66,494.17,2.52,153.22
,female,germany,169,9772.2,394.15,2.6,15.34
52,male,poland,169,4911.37,2711.4,4.33,125.93
,female,germany,169,12261.74,7262.37,2.6,188.64
,female,germany,169,9749.94,3747.21,2.41,139.28
,female,germany,169,156.43,6137.3,3.31,197.18
36,female,austria,168,9798.91,453.69,2.8,158.47
,female,germany,168,832.9,2381.83,2.22,19.24
,female,germany,168,1324.11,7688.18,1.98,155.34
,female,germany,168,1171.72,588.71,2.27,158.25
42,female,germany,168,4458.78,312.9,4.2,111.47
,female,germany,168,8869.39,373.62,3,158.38
,female,germany,168,1116.72,7779.7,3,199.3
,female,germany,168,9236.82,3981.29,2.48,135.84
,female,germany,168,1619.23,5157.89,2.22,139.73
,female,germany,168,1817.37,5348.93,2.15,138.68
,female,germany,168,133.8,469.48,2.43,145.42
52,female,austria,168,125.29,4744.59,2.48,177.21
,female,germany,168,1411.45,6767.82,2.48,27.57
,female,germany,168,11794.29,4122.12,1.98,138.76
,female,germany,168,1343.65,5389.9,2.8,166.83
,female,germany,168,1832.85,6552.51,2.8,18.55
,female,germany,168,1152.92,4553.18,2.4,145.42
38,female,austria,167,915.96,4588.53,2.69,142.98
,female,germany,167,9766.81,4296.9,2.53,147.98
,female,germany,167,13931.29,733.43,2.35,196.22
,female,germany,167,8776.46,335.61,2.42,127.2
,female,germany,167,14684.69,632.23,2.35,26.83
,female,germany,167,9617.13,5667.44,2.69,15.27
,female,germany,167,12925.12,6888.9,2.11,163.69
,female,germany,167,5878.45,335.2,3.71,13.63
,female,germany,167,1615.95,562.81,2.66,168.57
,female,germany,167,9989.8,5758.99,2.17,129.74
,female,germany,167,12252.19,625.1,2.11,155.91
46,female,germany,166,6693.3,482.92,6.64,267.72
,female,germany,166,1243.93,5895.82,2.18,158.47
,female,germany,166,1471.99,4453.53,2.52,158.67
,female,germany,166,15.43,5571.33,2.72,172.14
,female,germany,166,9769.7,5646.22,4.49,264.29
,female,germany,166,11254.6,414.1,2.34,158.58
,female,germany,166,1714.54,5157.98,2.59,167.41
,female,germany,166,1383.15,634.38,1.84,153.67
33,female,germany,165,14526.13,7365.74,3.84,337.82
,female,germany,165,1148.42,4182.97,3.17,22.78
,female,germany,165,13551.57,6696.67,2.95,241.99
33,female,austria,165,8788.25,3642.38,3.11,165.82
,female,germany,165,8437.82,3694.91,3,153.41
51,female,germany,165,428.32,256.85,15,389.12
,female,germany,165,117.52,5547.15,2.39,159.53
,female,germany,165,145.35,7679.31,2.2,186.74
,female,germany,165,823.43,38.69,4.34,211.14
36,male,germany,165,17461.36,7142.96,1.26,133.29
41,female,germany,165,11367.5,8287.48,1.4,9.22
,female,germany,164,9251.13,4568.95,2.19,123.35
,female,germany,164,182.35,5854.23,2.65,174.52
,female,germany,164,119.8,5454.24,2.38,145.21
64,female,,164,1569.37,111.2,1.97,175.23
,female,germany,164,12463.66,6685.67,1.93,146.63
36,female,germany,164,9652.86,8387.9,8.63,58.45
,female,germany,164,172.46,5665.8,2.41,157.39
,female,germany,164,11653.39,8477.61,4.32,36.67
,female,germany,164,9222.58,3797.63,2.28,128.91
,female,germany,164,1121.8,599.95,2.65,18.88
34,female,,163,9619.45,3693.31,1.6,94.38
,female,germany,163,1288.19,456.26,2.38,128.62
,female,germany,163,921.99,3628.59,2.17,12.29
,female,germany,163,897.5,3775.35,2.43,132.94
,female,germany,163,8795.82,3941.8,2.76,149.82
,female,germany,163,16163.55,374.21,9.59,95.8
,female,germany,163,11411.57,7468.57,2.36,165.39
,female,austria,163,11744.93,479.1,2.36,17.22
,female,germany,163,1133.23,5566.94,1.94,134.56
,female,germany,163,1349.77,6899.85,2.92,184.82
,female,germany,163,11251.39,537.3,2.59,178.59
41,female,austria,163,11489.1,6942.7,3.19,212.76
51,female,austria,162,9831.65,4341.97,2.61,158.58
,female,germany,162,1171.58,2926.39,2.31,145.38
67,female,germany,162,14877.89,11963.22,7.71,78.48
,female,germany,162,123.27,7122.85,2.79,27.42
,female,germany,162,9666.55,4581.73,1.98,117.88
,female,germany,162,14163.13,8767.69,2.95,257.51
,female,germany,162,11486.53,5897.9,2.79,198.44
,female,germany,162,94.53,3936.59,3.45,191.59
,female,germany,162,1335.37,561.25,2.19,139.67
42,female,austria,162,9822.34,4394.34,4.63,28.64
,female,germany,161,9636.46,5266.56,2.3,137.66
,female,germany,161,9436.9,5729.26,3.22,188.72
,female,germany,161,8597.18,454.46,2.6,138.66
56,male,germany,161,9159.74,6171.42,1.34,76.33
,female,germany,161,9562.19,5156.79,2.24,132.88
,female,germany,161,136.3,43.22,2.33,145.45
,female,germany,161,7452.26,4338.5,3.5,162.57
,female,germany,161,11172.83,3366.33,2.6,18.27
,female,germany,161,11948.46,484.93,2.13,149.36
,female,germany,161,8758.8,2313.1,2.27,123.35
,female,germany,16,8844.18,3878.25,2.86,157.93
,female,germany,16,1268.38,87.27,2.25,169.98
44,female,germany,16,1479.94,5825.43,3.77,27.77
,female,germany,16,873.8,4289.19,2.67,145.63
,female,germany,16,8915.83,2823.57,2.39,133.73
,female,germany,16,8757.52,3729.33,2.42,132.69
32,male,austria,16,8615,4157.7,3.92,21.12
36,male,,16,9811.9,2481.82,2,122.65
41,female,austria,16,7371.4,478.58,3.19,139.76
,female,germany,16,8127.27,3443.69,3,147.77
,female,germany,16,1555.63,6885.51,3.14,26.97
,female,germany,16,7835.2,5218.24,3.73,182.3
,female,germany,16,11724.18,5795.83,1.98,144.74
,female,germany,16,151.54,533.92,2.86,179.49
,female,germany,16,1212.84,6754.61,2.51,154.18
,female,germany,159,12293.55,4982,1.96,151.77
,female,germany,159,913.5,6311.83,3.46,195.94
32,male,austria,159,841.88,512.3,3.12,164.74
,female,germany,159,9346.39,3263.93,2.92,122.98
37,female,austria,159,8758.2,2494.14,3.38,186.35
,female,germany,158,96.31,439.5,2.58,143.81
,female,germany,158,13938.63,7493.38,2,176.44
,female,germany,158,1739.15,4453.88,2.26,153.42
,female,germany,158,15369.14,9348.67,1.89,182.97
,female,germany,158,1129.4,4534.79,2.23,157.87
,female,germany,158,9715.69,335.57,1.69,13.36
,female,germany,157,1146.39,654.51,2.24,162.95
,female,germany,157,9244.42,3536.54,1.96,115.56
,female,germany,157,9931.18,5764.9,2.49,157.64
,female,germany,157,877.98,319.14,2.19,121.82
34,female,austria,157,6914.13,3296.85,3.19,132.96
44,male,germany,157,15579.57,9876.64,2.75,273.33
,female,germany,157,1193.7,6785.42,2.34,178.71
,female,germany,157,11863.75,4972.95,1.89,142.94
66,female,,157,7286.5,2795.86,1.67,77.51
,female,germany,156,12218.1,494.39,2.14,167.37
,female,austria,156,12954.34,4683.3,1.88,156.76
65,female,,156,11453.94,6612.86,2.8,152.72
,female,germany,156,122.19,4152.26,2.79,214.65
46,female,germany,156,1146.19,6912.39,3.9,276.15
,female,germany,156,16.77,4956.53,2.14,137.79
,female,austria,156,7874.26,2926.71,2.84,143.17
,female,germany,156,9512.37,4138.34,2.52,153.43
39,female,austria,155,1189.15,683.75,2.63,2.16
53,female,austria,155,972.44,5156.54,2.28,142.95
,female,germany,155,1615.85,534.75,2.31,158.45
,female,germany,155,1183.59,5658.36,1.94,138.54
,female,germany,155,12451.39,9456.42,3.23,259.44
,female,germany,155,852.77,351.16,2.77,143.8
,female,germany,155,1248.52,6564.44,2.15,173.35
52,female,,155,11689.93,5652.2,2.5,188.55
,female,germany,155,12156,616.14,2.18,171.21
,female,germany,155,8529.58,4985.71,4.56,25.87
,female,germany,155,9191.89,416.21,2.35,139.27
,female,germany,155,7717.85,3986.82,2.77,137.82
35,female,germany,154,182.46,8382.81,12.83,91.75
,female,germany,154,9661.69,522.82,3.5,219.58
,female,germany,154,989.69,5512.75,2.33,149.86
